Industry,Date,County,High Wage Count,Employment Count,Cost of Living
us marines,2018-06-01,San Diego,2471,34900.0,77754
us marines,2018-07-01,San Diego,1628,23000.0,77754
us marines,2018-07-01,San Diego,1210,17100.0,77754
us marines,2018-07-01,San Diego,1699,24000.0,77754
us marines,2018-07-01,San Diego,1394,19700.0,77754
us marines,2018-07-01,San Diego,1628,23000.0,77754
us marines,2018-07-01,San Diego,1394,19700.0,77754
us marines,2018-07-01,San Diego,1394,19700.0,77754
us marines,2018-07-01,San Diego,1394,19700.0,77754
us marines,2018-07-01,San Diego,2159,30500.0,77754
us marines,2018-07-01,San Diego,4864,68700.0,77754
us marines,2018-07-01,San Diego,1394,19700.0,77754
us marines,2018-07-01,San Diego,2159,30500.0,77754
us marines,2018-08-01,San Diego,1635,23100.0,77754
us marines,2018-08-01,San Diego,1210,17100.0,77754
us marines,2018-08-01,San Diego,1699,24000.0,77754
us marines,2018-08-01,San Diego,1373,19400.0,77754
us marines,2018-08-01,San Diego,1635,23100.0,77754
us marines,2018-08-01,San Diego,1373,19400.0,77754
us marines,2018-08-01,San Diego,1373,19400.0,77754
us marines,2018-08-01,San Diego,1373,19400.0,77754
us marines,2018-08-01,San Diego,2159,30500.0,77754
us marines,2018-08-01,San Diego,5048,71300.0,77754
us marines,2018-08-01,San Diego,1373,19400.0,77754
us marines,2018-08-01,San Diego,2159,30500.0,77754
us marines,2018-09-01,San Diego,1649,23300.0,77754
us marines,2018-09-01,San Diego,1217,17200.0,77754
us marines,2018-09-01,San Diego,1706,24100.0,77754
us marines,2018-09-01,San Diego,1345,19000.0,77754
us marines,2018-09-01,San Diego,1649,23300.0,77754
us marines,2018-09-01,San Diego,1345,19000.0,77754
us marines,2018-09-01,San Diego,1345,19000.0,77754
us marines,2018-09-01,San Diego,1345,19000.0,77754
us marines,2018-09-01,San Diego,2152,30400.0,77754
us marines,2018-09-01,San Diego,5622,79400.0,77754
us marines,2018-09-01,San Diego,1345,19000.0,77754
us marines,2018-09-01,San Diego,2152,30400.0,77754
us marines,2018-10-01,San Diego,1656,23400.0,77754
us marines,2018-10-01,San Diego,1224,17300.0,77754
us marines,2018-10-01,San Diego,1720,24300.0,77754
us marines,2018-10-01,San Diego,1331,18800.0,77754
us marines,2018-10-01,San Diego,1656,23400.0,77754
us marines,2018-10-01,San Diego,1331,18800.0,77754
us marines,2018-10-01,San Diego,1331,18800.0,77754
us marines,2018-10-01,San Diego,1331,18800.0,77754
us marines,2018-10-01,San Diego,2435,34400.0,77754
us marines,2018-10-01,San Diego,5784,81700.0,77754
us marines,2018-10-01,San Diego,1331,18800.0,77754
us marines,2018-10-01,San Diego,2435,34400.0,77754
us marines,2018-11-01,San Diego,1671,23600.0,77754
us marines,2018-11-01,San Diego,1239,17500.0,77754
us marines,2018-11-01,San Diego,1734,24500.0,77754
us marines,2018-11-01,San Diego,1324,18700.0,77754
us marines,2018-11-01,San Diego,1671,23600.0,77754
us marines,2018-11-01,San Diego,1324,18700.0,77754
us marines,2018-11-01,San Diego,1324,18700.0,77754
us marines,2018-11-01,San Diego,1324,18700.0,77754
us marines,2018-11-01,San Diego,2478,35000.0,77754
us marines,2018-11-01,San Diego,5884,83100.0,77754
us marines,2018-11-01,San Diego,1324,18700.0,77754
us marines,2018-11-01,San Diego,2478,35000.0,77754
us marines,2018-12-01,San Diego,1671,23600.0,77754
us marines,2018-12-01,San Diego,1224,17300.0,77754
us marines,2018-12-01,San Diego,1734,24500.0,77754
us marines,2018-12-01,San Diego,1338,18900.0,77754
us marines,2018-12-01,San Diego,1671,23600.0,77754
us marines,2018-12-01,San Diego,1338,18900.0,77754
us marines,2018-12-01,San Diego,1338,18900.0,77754
us marines,2018-12-01,San Diego,1338,18900.0,77754
us marines,2018-12-01,San Diego,2478,35000.0,77754
us marines,2018-12-01,San Diego,5862,82800.0,77754
us marines,2018-12-01,San Diego,1338,18900.0,77754
us marines,2018-12-01,San Diego,2478,35000.0,77754
warehousing and storage,2018-01-01,San Diego,89,2100.0,77754
warehousing and storage,2018-01-01,San Diego,89,2100.0,77754
warehousing and storage,2018-01-01,San Diego,89,2100.0,77754
warehousing and storage,2018-02-01,San Diego,89,2100.0,77754
warehousing and storage,2018-02-01,San Diego,89,2100.0,77754
warehousing and storage,2018-02-01,San Diego,89,2100.0,77754
warehousing and storage,2018-03-01,San Diego,93,2200.0,77754
warehousing and storage,2018-03-01,San Diego,93,2200.0,77754
warehousing and storage,2018-03-01,San Diego,93,2200.0,77754
warehousing and storage,2018-04-01,San Diego,93,2200.0,77754
warehousing and storage,2018-04-01,San Diego,93,2200.0,77754
warehousing and storage,2018-04-01,San Diego,93,2200.0,77754
warehousing and storage,2018-05-01,San Diego,93,2200.0,77754
warehousing and storage,2018-05-01,San Diego,93,2200.0,77754
warehousing and storage,2018-05-01,San Diego,93,2200.0,77754
warehousing and storage,2018-06-01,San Diego,93,2200.0,77754
warehousing and storage,2018-06-01,San Diego,93,2200.0,77754
warehousing and storage,2018-06-01,San Diego,93,2200.0,77754
warehousing and storage,2018-07-01,San Diego,93,2200.0,77754
warehousing and storage,2018-07-01,San Diego,93,2200.0,77754
warehousing and storage,2018-07-01,San Diego,93,2200.0,77754
warehousing and storage,2018-08-01,San Diego,98,2300.0,77754
warehousing and storage,2018-08-01,San Diego,98,2300.0,77754
warehousing and storage,2018-08-01,San Diego,98,2300.0,77754
warehousing and storage,2018-09-01,San Diego,98,2300.0,77754
warehousing and storage,2018-09-01,San Diego,98,2300.0,77754
warehousing and storage,2018-09-01,San Diego,98,2300.0,77754
warehousing and storage,2018-10-01,San Diego,98,2300.0,77754
warehousing and storage,2018-10-01,San Diego,98,2300.0,77754
warehousing and storage,2018-10-01,San Diego,98,2300.0,77754
warehousing and storage,2018-11-01,San Diego,98,2300.0,77754
warehousing and storage,2018-11-01,San Diego,98,2300.0,77754
warehousing and storage,2018-11-01,San Diego,98,2300.0,77754
warehousing and storage,2018-12-01,San Diego,98,2300.0,77754
warehousing and storage,2018-12-01,San Diego,98,2300.0,77754
warehousing and storage,2018-12-01,San Diego,98,2300.0,77754
waste management and remediation services,2018-01-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-01-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-02-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-02-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-03-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-03-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-04-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-04-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-05-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-05-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-06-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-06-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-07-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-07-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-08-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-08-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-09-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-09-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-10-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-10-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-11-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-11-01,San Diego,705,3900.0,77754
waste management and remediation services,2018-12-01,San Diego,723,4000.0,77754
waste management and remediation services,2018-12-01,San Diego,723,4000.0,77754
beverage,2018-01-01,Napa,2043,10000.0,76173
beverage,2018-01-01,Napa,2043,10000.0,76173
beverage,2018-01-01,Napa,2043,10000.0,76173
beverage,2018-02-01,Napa,2084,10200.0,76173
beverage,2018-02-01,Napa,2084,10200.0,76173
beverage,2018-02-01,Napa,2084,10200.0,76173
beverage,2018-03-01,Napa,2104,10300.0,76173
beverage,2018-03-01,Napa,2104,10300.0,76173
beverage,2018-03-01,Napa,2104,10300.0,76173
beverage,2018-04-01,Napa,2145,10500.0,76173
beverage,2018-04-01,Napa,2145,10500.0,76173
beverage,2018-04-01,Napa,2145,10500.0,76173
beverage,2018-05-01,Napa,2247,11000.0,76173
beverage,2018-05-01,Napa,2247,11000.0,76173
beverage,2018-05-01,Napa,2247,11000.0,76173
beverage,2018-06-01,Napa,2309,11300.0,76173
beverage,2018-06-01,Napa,2309,11300.0,76173
beverage,2018-06-01,Napa,2309,11300.0,76173
beverage,2018-07-01,Napa,2349,11500.0,76173
beverage,2018-07-01,Napa,2349,11500.0,76173
beverage,2018-07-01,Napa,2349,11500.0,76173
beverage,2018-08-01,Napa,2431,11900.0,76173
beverage,2018-08-01,Napa,2431,11900.0,76173
beverage,2018-08-01,Napa,2431,11900.0,76173
beverage,2018-09-01,Napa,2533,12400.0,76173
beverage,2018-09-01,Napa,2533,12400.0,76173
beverage,2018-09-01,Napa,2533,12400.0,76173
beverage,2018-10-01,Napa,2513,12300.0,76173
beverage,2018-10-01,Napa,2513,12300.0,76173
beverage,2018-10-01,Napa,2513,12300.0,76173
beverage,2018-11-01,Napa,2288,11200.0,76173
beverage,2018-11-01,Napa,2288,11200.0,76173
beverage,2018-11-01,Napa,2288,11200.0,76173
beverage,2018-12-01,Napa,2104,10300.0,76173
beverage,2018-12-01,Napa,2104,10300.0,76173
beverage,2018-12-01,Napa,2104,10300.0,76173
crop production,2018-01-01,Napa,91,4000.0,76173
crop production,2018-02-01,Napa,114,5000.0,76173
crop production,2018-03-01,Napa,112,4900.0,76173
crop production,2018-04-01,Napa,119,5200.0,76173
crop production,2018-05-01,Napa,146,6400.0,76173
crop production,2018-06-01,Napa,148,6500.0,76173
crop production,2018-07-01,Napa,146,6400.0,76173
crop production,2018-08-01,Napa,128,5600.0,76173
crop production,2018-09-01,Napa,130,5700.0,76173
crop production,2018-10-01,Napa,126,5500.0,76173
crop production,2018-11-01,Napa,84,3700.0,76173
crop production,2018-12-01,Napa,64,2800.0,76173
crop production,2018-01-01,Alameda,53,500.0,94427
crop production,2018-02-01,Alameda,53,500.0,94427
crop production,2018-03-01,Alameda,53,500.0,94427
crop production,2018-04-01,Alameda,64,600.0,94427
crop production,2018-05-01,Alameda,86,800.0,94427
crop production,2018-06-01,Alameda,75,700.0,94427
crop production,2018-07-01,Alameda,75,700.0,94427
crop production,2018-08-01,Alameda,64,600.0,94427
crop production,2018-09-01,Alameda,64,600.0,94427
crop production,2018-10-01,Alameda,75,700.0,94427
crop production,2018-11-01,Alameda,64,600.0,94427
crop production,2018-12-01,Alameda,64,600.0,94427
management of companies and enterprises,2018-01-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-01-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-02-01,Alameda,8466,17100.0,94427
management of companies and enterprises,2018-02-01,Alameda,8466,17100.0,94427
management of companies and enterprises,2018-03-01,Alameda,8466,17100.0,94427
management of companies and enterprises,2018-03-01,Alameda,8466,17100.0,94427
management of companies and enterprises,2018-04-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-04-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-05-01,Alameda,8318,16800.0,94427
management of companies and enterprises,2018-05-01,Alameda,8318,16800.0,94427
management of companies and enterprises,2018-06-01,Alameda,8417,17000.0,94427
management of companies and enterprises,2018-06-01,Alameda,8417,17000.0,94427
management of companies and enterprises,2018-07-01,Alameda,8417,17000.0,94427
management of companies and enterprises,2018-07-01,Alameda,8417,17000.0,94427
management of companies and enterprises,2018-08-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-08-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-09-01,Alameda,8318,16800.0,94427
management of companies and enterprises,2018-09-01,Alameda,8318,16800.0,94427
management of companies and enterprises,2018-10-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-10-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-11-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-11-01,Alameda,8367,16900.0,94427
management of companies and enterprises,2018-12-01,Alameda,8417,17000.0,94427
management of companies and enterprises,2018-12-01,Alameda,8417,17000.0,94427
crop production,2018-01-01,Butte,412,2600.0,58578
crop production,2018-02-01,Butte,444,2800.0,58578
crop production,2018-03-01,Butte,444,2800.0,58578
crop production,2018-04-01,Butte,444,2800.0,58578
crop production,2018-05-01,Butte,491,3100.0,58578
crop production,2018-06-01,Butte,491,3100.0,58578
crop production,2018-07-01,Butte,491,3100.0,58578
crop production,2018-08-01,Butte,523,3300.0,58578
crop production,2018-09-01,Butte,539,3400.0,58578
crop production,2018-10-01,Butte,650,4100.0,58578
crop production,2018-11-01,Butte,507,3200.0,58578
crop production,2018-12-01,Butte,428,2700.0,58578
crop production,2018-01-01,Contra Costa,24,500.0,90526
crop production,2018-02-01,Contra Costa,29,600.0,90526
crop production,2018-03-01,Contra Costa,29,600.0,90526
crop production,2018-04-01,Contra Costa,29,600.0,90526
crop production,2018-05-01,Contra Costa,33,700.0,90526
crop production,2018-06-01,Contra Costa,43,900.0,90526
crop production,2018-07-01,Contra Costa,43,900.0,90526
crop production,2018-08-01,Contra Costa,43,900.0,90526
crop production,2018-09-01,Contra Costa,43,900.0,90526
crop production,2018-10-01,Contra Costa,38,800.0,90526
crop production,2018-11-01,Contra Costa,29,600.0,90526
crop production,2018-12-01,Contra Costa,24,500.0,90526
management of companies and enterprises,2018-01-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-01-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-02-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-02-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-03-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-03-01,Contra Costa,4208,8500.0,90526
management of companies and enterprises,2018-04-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-04-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-05-01,Contra Costa,4258,8600.0,90526
management of companies and enterprises,2018-05-01,Contra Costa,4258,8600.0,90526
management of companies and enterprises,2018-06-01,Contra Costa,4258,8600.0,90526
management of companies and enterprises,2018-06-01,Contra Costa,4258,8600.0,90526
management of companies and enterprises,2018-07-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-07-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-08-01,Contra Costa,4357,8800.0,90526
management of companies and enterprises,2018-08-01,Contra Costa,4357,8800.0,90526
management of companies and enterprises,2018-09-01,Contra Costa,4357,8800.0,90526
management of companies and enterprises,2018-09-01,Contra Costa,4357,8800.0,90526
management of companies and enterprises,2018-10-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-10-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-11-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-11-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-12-01,Contra Costa,4307,8700.0,90526
management of companies and enterprises,2018-12-01,Contra Costa,4307,8700.0,90526
crop production,2018-01-01,El Dorado,15,200.0,63456
crop production,2018-02-01,El Dorado,15,200.0,63456
crop production,2018-03-01,El Dorado,15,200.0,63456
crop production,2018-04-01,El Dorado,23,300.0,63456
crop production,2018-05-01,El Dorado,15,200.0,63456
crop production,2018-06-01,El Dorado,23,300.0,63456
crop production,2018-07-01,El Dorado,23,300.0,63456
crop production,2018-08-01,El Dorado,31,400.0,63456
crop production,2018-09-01,El Dorado,39,500.0,63456
crop production,2018-10-01,El Dorado,31,400.0,63456
crop production,2018-11-01,El Dorado,31,400.0,63456
crop production,2018-12-01,El Dorado,31,400.0,63456
management of companies and enterprises,2018-01-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-01-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-02-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-02-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-03-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-03-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-04-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-04-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-05-01,El Dorado,153,300.0,63456
management of companies and enterprises,2018-05-01,El Dorado,153,300.0,63456
management of companies and enterprises,2018-06-01,El Dorado,153,300.0,63456
management of companies and enterprises,2018-06-01,El Dorado,153,300.0,63456
management of companies and enterprises,2018-07-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-07-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-08-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-08-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-09-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-09-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-10-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-10-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-11-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-11-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-12-01,El Dorado,205,400.0,63456
management of companies and enterprises,2018-12-01,El Dorado,205,400.0,63456
crop production,2018-01-01,Fresno,1742,36600.0,57671
crop production,2018-02-01,Fresno,1795,37700.0,57671
crop production,2018-03-01,Fresno,1685,35400.0,57671
crop production,2018-04-01,Fresno,2042,42900.0,57671
crop production,2018-05-01,Fresno,2357,49500.0,57671
crop production,2018-06-01,Fresno,2485,52200.0,57671
crop production,2018-07-01,Fresno,2390,50200.0,57671
crop production,2018-08-01,Fresno,2538,53300.0,57671
crop production,2018-09-01,Fresno,2461,51700.0,57671
crop production,2018-10-01,Fresno,2095,44000.0,57671
crop production,2018-11-01,Fresno,1828,38400.0,57671
crop production,2018-12-01,Fresno,1847,38800.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Fresno,851,7700.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Fresno,851,7700.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Fresno,851,7700.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Fresno,851,7700.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Fresno,862,7800.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Fresno,862,7800.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Fresno,862,7800.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Fresno,862,7800.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Fresno,873,7900.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Fresno,906,8200.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Fresno,928,8400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Fresno,1039,9400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Fresno,1039,9400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Fresno,1039,9400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Fresno,1039,9400.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Fresno,1050,9500.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Fresno,1050,9500.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Fresno,1050,9500.0,57671
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Fresno,1050,9500.0,57671
management of companies and enterprises,2018-01-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-01-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-02-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-02-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-03-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-03-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-04-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-04-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-05-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-05-01,Fresno,977,2500.0,57671
management of companies and enterprises,2018-06-01,Fresno,1016,2600.0,57671
management of companies and enterprises,2018-06-01,Fresno,1016,2600.0,57671
management of companies and enterprises,2018-07-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-07-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-08-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-08-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-09-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-09-01,Fresno,938,2400.0,57671
management of companies and enterprises,2018-10-01,Fresno,899,2300.0,57671
management of companies and enterprises,2018-10-01,Fresno,899,2300.0,57671
management of companies and enterprises,2018-11-01,Fresno,899,2300.0,57671
management of companies and enterprises,2018-11-01,Fresno,899,2300.0,57671
management of companies and enterprises,2018-12-01,Fresno,899,2300.0,57671
management of companies and enterprises,2018-12-01,Fresno,899,2300.0,57671
waste management and remediation services,2018-01-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-01-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-02-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-02-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-03-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-03-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-04-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-04-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-05-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-05-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-06-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-06-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-07-01,Fresno,196,1500.0,57671
waste management and remediation services,2018-07-01,Fresno,196,1500.0,57671
waste management and remediation services,2018-08-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-08-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-09-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-09-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-10-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-10-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-11-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-11-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-12-01,Fresno,183,1400.0,57671
waste management and remediation services,2018-12-01,Fresno,183,1400.0,57671
crop production,2018-01-01,Humboldt,42,800.0,59054
crop production,2018-02-01,Humboldt,47,900.0,59054
crop production,2018-03-01,Humboldt,47,900.0,59054
crop production,2018-04-01,Humboldt,42,800.0,59054
crop production,2018-05-01,Humboldt,47,900.0,59054
crop production,2018-06-01,Humboldt,47,900.0,59054
crop production,2018-07-01,Humboldt,47,900.0,59054
crop production,2018-08-01,Humboldt,47,900.0,59054
crop production,2018-09-01,Humboldt,47,900.0,59054
crop production,2018-10-01,Humboldt,47,900.0,59054
crop production,2018-11-01,Humboldt,47,900.0,59054
crop production,2018-12-01,Humboldt,47,900.0,59054
crop production,2018-01-01,Imperial,564,14300.0,52762
crop production,2018-02-01,Imperial,545,13800.0,52762
crop production,2018-03-01,Imperial,481,12200.0,52762
crop production,2018-04-01,Imperial,438,11100.0,52762
crop production,2018-05-01,Imperial,517,13100.0,52762
crop production,2018-06-01,Imperial,525,13300.0,52762
crop production,2018-07-01,Imperial,418,10600.0,52762
crop production,2018-08-01,Imperial,375,9500.0,52762
crop production,2018-09-01,Imperial,391,9900.0,52762
crop production,2018-10-01,Imperial,426,10800.0,52762
crop production,2018-11-01,Imperial,414,10500.0,52762
crop production,2018-12-01,Imperial,458,11600.0,52762
crop production,2018-01-01,Kern,3113,53100.0,56288
crop production,2018-02-01,Kern,3101,52900.0,56288
crop production,2018-03-01,Kern,2486,42400.0,56288
crop production,2018-04-01,Kern,3301,56300.0,56288
crop production,2018-05-01,Kern,3735,63700.0,56288
crop production,2018-06-01,Kern,3805,64900.0,56288
crop production,2018-07-01,Kern,4057,69200.0,56288
crop production,2018-08-01,Kern,4374,74600.0,56288
crop production,2018-09-01,Kern,4262,72700.0,56288
crop production,2018-10-01,Kern,4315,73600.0,56288
crop production,2018-11-01,Kern,3952,67400.0,56288
crop production,2018-12-01,Kern,3418,58300.0,56288
department stores,2018-01-01,Kern,0,2000.0,56288
department stores,2018-02-01,Kern,0,2000.0,56288
department stores,2018-03-01,Kern,0,1900.0,56288
department stores,2018-04-01,Kern,0,1900.0,56288
department stores,2018-05-01,Kern,0,1800.0,56288
department stores,2018-06-01,Kern,0,1800.0,56288
department stores,2018-07-01,Kern,0,1800.0,56288
department stores,2018-08-01,Kern,0,1800.0,56288
department stores,2018-09-01,Kern,0,1800.0,56288
department stores,2018-10-01,Kern,0,1800.0,56288
department stores,2018-11-01,Kern,0,2000.0,56288
department stores,2018-12-01,Kern,0,2100.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Kern,194,6800.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Kern,194,6800.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Kern,194,6800.0,56288
